file,event_id,station,network,location,channel_used,instrument_type_used,pga_g,pgv_cms,snr_db,p_pick_time,s_pick_time,p_pick_confidence,s_pick_confidence,sampling_rate_hz,duration_sec,num_gaps,gap_fraction,is_clipped,has_three_components,response_removed_ok,usable_for_engineering,usable_for_phase_picking,qc_flags,sa_g_0_1s,sa_g_0_2s,sa_g_0_5s,sa_g_1_0s,sa_g_2_0s,arias_intensity_ms,cav_ms,duration_5_95_sec,fas_dominant_freq_hz,fas_mean_freq_hz
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20170721_0000092_DAT.mseed,quakeml:eu.emsc/event/20170721_0000092,DAT,KO,,BHE,broadband,0.00419,0.1203,11.2,2017-07-21T05:05:30.820000Z,,0.355,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00833,0.00743,0.00152,0.0003,8e-05,9.9e-05,0.0764,5.34,5.523,10.379
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20170721_0000092_MLSB.mseed,quakeml:eu.emsc/event/20170721_0000092,MLSB,KO,,BHE,broadband,8e-05,0.0039,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.00022,0.00013,7e-05,1e-05,0.0,0.0,0.0034,49.12,5.961,8.656
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20170721_0000092_YER.mseed,quakeml:eu.emsc/event/20170721_0000092,YER,KO,,BHE,broadband,0.00023,0.0059,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.00039,0.00055,8e-05,2e-05,2e-05,0.0,0.0082,16.14,5.685,9.536
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20171019_0000126_ANTB.mseed,quakeml:eu.emsc/event/20171019_0000126,ANTB,KO,,BHE,broadband,0.00012,0.0047,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,2e-05,0.0,0.0,0.0,0.0,4e-06,0.0548,169.94,18.246,17.597
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20171019_0000126_BCK.mseed,quakeml:eu.emsc/event/20171019_0000126,BCK,KO,,BHE,broadband,1e-05,0.0002,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,1e-05,0.0,0.0,0.0,0.0,0.0,0.0024,180.02,1.509,16.467
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20171019_0000126_KONT.mseed,quakeml:eu.emsc/event/20171019_0000126,KONT,KO,,BHE,broadband,0.0,0.0,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,169.78,12.561,14.421
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20171019_0000126_SEYD.mseed,quakeml:eu.emsc/event/20171019_0000126,SEYD,KO,,HNE,strong_motion,5e-05,0.0142,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,1e-05,1e-05,1e-05,1e-05,0.0,1e-06,0.0219,184.87,49.46,42.492
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20180814_0000155_BZK.mseed,quakeml:eu.emsc/event/20180814_0000155,BZK,KO,,BHE,broadband,0.0,0.0002,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,1e-05,0.0,0.0,0.0,0.0,0.0,0.0006,159.76,15.127,13.001
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20180814_0000155_DIKM.mseed,quakeml:eu.emsc/event/20180814_0000155,DIKM,KO,,BHE,broadband,0.0,0.0001,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,184.44,20.26,12.36
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20180814_0000155_SINP.mseed,quakeml:eu.emsc/event/20180814_0000155,SINP,KO,,HNE,strong_motion,0.00013,0.0067,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00016,0.00019,1e-05,1e-05,1e-05,0.0,0.0161,183.7,14.666,21.804
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20180814_0000155_SNOP.mseed,quakeml:eu.emsc/event/20180814_0000155,SNOP,KO,,BHE,broadband,0.0,0.001,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,177.76,22.688,14.886
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20191212_0000017_BODT.mseed,quakeml:eu.emsc/event/20191212_0000017,BODT,KO,,BHE,broadband,4e-05,0.0042,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,5e-05,0.00012,0.00014,5e-05,2e-05,0.0,0.0072,70.92,1.676,5.163
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20191212_0000017_DAT.mseed,quakeml:eu.emsc/event/20191212_0000017,DAT,KO,,BHE,broadband,0.00019,0.0075,,,,,,50.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,0.0002,0.00055,0.00021,0.0001,3e-05,1e-06,0.0153,53.44,1.295,7.154
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20191212_0000017_DATC.mseed,quakeml:eu.emsc/event/20191212_0000017,DATC,KO,,HNE,strong_motion,0.00172,0.0371,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00497,0.0009,0.00033,0.00022,9e-05,0.000212,0.3819,161.42,7.466,19.448
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20191212_0000017_DIDI.mseed,quakeml:eu.emsc/event/20191212_0000017,DIDI,KO,,HNE,strong_motion,0.00046,0.0128,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00073,0.00031,0.00011,9e-05,7e-05,7.5e-05,0.2657,182.96,13.104,21.954
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201030_0000093_BLCB.mseed,quakeml:eu.emsc/event/20201030_0000093,BLCB,KO,,BHE,broadband,0.0039,0.2175,3.73,2020-10-30T11:56:05.060000Z,,0.08,,50.0,210.0,0,0.0,True,True,True,False,True,clipping_şüphesi,0.00506,0.01313,0.00294,0.00039,0.00023,0.000189,0.2482,129.26,3.785,6.1
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201030_0000093_CESE.mseed,quakeml:eu.emsc/event/20201030_0000093,CESE,KO,,HNE,strong_motion,0.00079,0.1483,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00152,0.00302,0.00069,0.00055,0.00021,1.7e-05,0.1081,160.69,0.181,16.524
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201030_0000093_DIDI.mseed,quakeml:eu.emsc/event/20201030_0000093,DIDI,KO,,HNE,strong_motion,0.00528,0.2624,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00551,0.00633,0.00177,0.00041,0.00035,0.015291,3.7688,175.28,49.983,22.914
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201030_0000093_FOCM.mseed,quakeml:eu.emsc/event/20201030_0000093,FOCM,KO,,HNE,strong_motion,0.00077,0.1263,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00281,0.00213,0.00043,0.00027,0.00027,1.7e-05,0.0973,158.88,0.186,10.431
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201030_0000093_KRBN.mseed,quakeml:eu.emsc/event/20201030_0000093,KRBN,KO,,HNE,strong_motion,0.00165,0.1699,8.54,2020-10-30T11:56:15.590000Z,2020-10-30T11:56:27.510000Z,0.332,0.265,100.0,210.0,0,0.0,False,True,True,True,True,,0.00554,0.00626,0.00145,0.00124,0.00037,0.000398,0.4535,167.62,48.821,20.915
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201031_0000312_BLCB.mseed,quakeml:eu.emsc/event/20201031_0000312,BLCB,KO,,BHE,broadband,0.00055,0.0215,9.01,2020-10-31T14:42:58.000000Z,,0.238,,50.0,210.0,0,0.0,True,True,True,False,True,clipping_şüphesi,0.00132,0.00175,0.00053,0.0001,3e-05,4e-06,0.0235,19.16,3.981,6.752
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201031_0000312_CESE.mseed,quakeml:eu.emsc/event/20201031_0000312,CESE,KO,,HNE,strong_motion,0.00042,0.0434,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00078,0.00064,0.00071,0.00054,8e-05,4e-06,0.0503,172.7,1.571,23.518
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201031_0000312_DIDI.mseed,quakeml:eu.emsc/event/20201031_0000312,DIDI,KO,,HNE,strong_motion,0.00085,0.0419,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00151,0.00153,0.00051,0.00017,4e-05,0.000181,0.3954,168.08,27.227,21.997
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201031_0000312_GMLD.mseed,quakeml:eu.emsc/event/20201031_0000312,GMLD,KO,,HNE,strong_motion,0.00343,0.1702,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00826,0.00652,0.00593,0.00082,0.00017,8.1e-05,0.0959,14.14,2.048,10.068
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20201031_0000312_KUSD.mseed,quakeml:eu.emsc/event/20201031_0000312,KUSD,KO,,HNE,strong_motion,0.00025,0.018,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00056,0.00041,0.00021,9e-05,2e-05,1e-06,0.0325,165.19,49.969,20.52
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_AKDM.mseed,quakeml:eu.emsc/event/20230206_0000015,AKDM,KO,,HHE,broadband,6e-05,0.0632,3.03,2023-02-06T01:47:48.750000Z,2023-02-06T01:49:22.210000Z,0.069,0.033,100.0,210.0,0,0.0,False,True,True,False,True,,7e-05,0.00011,0.00012,5e-05,3e-05,0.0,0.0089,179.07,0.1,7.041
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_GURO.mseed,quakeml:eu.emsc/event/20230206_0000015,GURO,KO,,HHE,broadband,0.00028,0.0255,3.13,2023-02-06T01:48:25.160000Z,2023-02-06T01:50:22.110000Z,0.077,0.041,100.0,210.0,0,0.0,False,True,True,False,True,,0.0005,0.001,0.00026,5e-05,3e-05,1e-06,0.0204,109.38,3.871,6.751
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_MAZI.mseed,quakeml:eu.emsc/event/20230206_0000015,MAZI,KO,,HHZ,broadband,0.00327,0.2422,2.9,2023-02-06T01:48:22.940000Z,,0.03,,100.0,210.0,1,0.0048,False,True,True,False,False,has_gaps,0.00554,0.00239,0.00086,0.00048,8e-05,3.1e-05,0.1188,160.51,4.662,12.486
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_MLAZ.mseed,quakeml:eu.emsc/event/20230206_0000015,MLAZ,KO,,HHE,broadband,6e-05,0.0361,7.83,2023-02-06T01:47:49.900000Z,2023-02-06T01:47:59.150000Z,0.088,0.0,100.0,210.0,0,0.0,False,True,True,False,True,,6e-05,7e-05,0.00016,8e-05,6e-05,0.0,0.0156,162.43,0.086,3.602
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_SVAN.mseed,quakeml:eu.emsc/event/20230206_0000015,SVAN,KO,,HHE,broadband,0.00038,0.0402,4.85,2023-02-06T01:47:56.780000Z,2023-02-06T01:50:02.850000Z,0.089,0.018,100.0,210.0,0,0.0,False,True,True,False,True,,0.00114,0.00044,0.0003,0.00014,6e-05,2e-06,0.0258,136.95,2.257,9.394
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_VRTB.mseed,quakeml:eu.emsc/event/20230206_0000015,VRTB,KO,,HHE,broadband,0.00012,0.1269,7.15,2023-02-06T01:47:49.610000Z,2023-02-06T01:48:12.860000Z,0.114,0.008,100.0,210.0,0,0.0,False,True,True,False,True,,0.00012,0.00018,0.00036,0.00021,0.00019,1e-06,0.0288,160.2,0.229,3.314
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_BLVD.mseed,quakeml:eu.emsc/event/20230206_0000019,BLVD,KO,,HHE,broadband,1e-05,0.0296,4.36,2023-02-06T01:59:47.810000Z,2023-02-06T02:01:13.490000Z,0.026,0.074,100.0,210.0,0,0.0,False,True,True,False,True,,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0029,167.5,0.062,25.436
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_CHBY.mseed,quakeml:eu.emsc/event/20230206_0000019,CHBY,KO,,HHE,broadband,0.00017,0.0228,1.64,2023-02-06T02:00:42.610000Z,2023-02-06T02:01:43.730000Z,0.033,0.126,100.0,210.0,0,0.0,False,True,True,False,True,,3e-05,1e-05,4e-05,3e-05,1e-05,1e-06,0.0227,174.02,24.023,28.897
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_ESKT.mseed,quakeml:eu.emsc/event/20230206_0000019,ESKT,KO,,HNE,strong_motion,0.00041,0.017,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,3e-05,2e-05,2e-05,1e-05,1e-05,0.000155,0.3895,144.55,49.96,43.184
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_KIZT.mseed,quakeml:eu.emsc/event/20230206_0000019,KIZT,KO,,HHE,broadband,2e-05,0.0137,6.23,2023-02-06T01:59:17.710000Z,2023-02-06T01:59:36.900000Z,0.054,0.041,100.0,210.0,0,0.0,False,True,True,False,True,,2e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0053,183.02,0.086,25.765
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_LADK.mseed,quakeml:eu.emsc/event/20230206_0000019,LADK,KO,,HHE,broadband,1e-05,0.0085,8.23,2023-02-06T01:59:35.530000Z,2023-02-06T01:59:58.390000Z,0.157,0.009,100.0,210.0,0,0.0,False,True,True,False,True,,1e-05,1e-05,2e-05,1e-05,1e-05,0.0,0.0028,169.08,0.09,9.001
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_POLA.mseed,quakeml:eu.emsc/event/20230206_0000019,POLA,KO,,HHE,broadband,5e-05,0.0017,,,,,,100.0,210.0,0,0.0,False,True,True,False,False,,2e-05,1e-05,3e-05,3e-05,1e-05,0.0,0.0145,177.2,39.746,33.112
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_SDAG.mseed,quakeml:eu.emsc/event/20230206_0000019,SDAG,KO,,HHE,broadband,2e-05,0.021,2.85,2023-02-06T01:59:19.090000Z,2023-02-06T01:59:35.550000Z,0.009,0.001,100.0,210.0,0,0.0,False,True,True,False,True,,1e-05,1e-05,2e-05,2e-05,1e-05,0.0,0.0044,171.42,0.052,25.358
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_CMRD.mseed,quakeml:eu.emsc/event/20230206_0000472,CMRD,KO,,HNE,strong_motion,0.00021,0.0204,0.98,2023-02-06T20:44:28.470000Z,,0.017,,100.0,210.0,0,0.0,False,True,True,True,True,,0.0003,0.00057,0.00037,0.00024,7e-05,1e-06,0.0288,146.25,49.693,13.963
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_GAZ.mseed,quakeml:eu.emsc/event/20230206_0000472,GAZ,KO,,HHE,broadband,0.00116,0.0665,20.05,2023-02-06T20:44:19.220000Z,2023-02-06T20:44:34.030000Z,0.535,0.327,100.0,210.0,0,0.0,False,True,True,False,True,,0.00345,0.00135,0.00139,0.00056,0.00011,1.1e-05,0.0481,36.17,1.576,7.707
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_KHMN.mseed,quakeml:eu.emsc/event/20230206_0000472,KHMN,KO,,HNE,strong_motion,0.00703,0.0782,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00507,0.00355,0.0017,0.00048,0.0001,0.000138,0.1669,176.46,16.218,17.22
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_KMRS.mseed,quakeml:eu.emsc/event/20230206_0000472,KMRS,KO,,HHE,broadband,0.00283,0.1479,26.76,2023-02-06T20:44:11.060000Z,,0.563,,100.0,210.0,0,0.0,False,True,True,False,True,,0.00433,0.00866,0.0039,0.0009,0.00043,8.8e-05,0.0972,12.37,3.843,6.063
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_KRTS.mseed,quakeml:eu.emsc/event/20230206_0000472,KRTS,KO,,HNE,strong_motion,0.00017,0.0179,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00028,0.00067,0.0003,0.00011,5e-05,2e-06,0.0306,118.46,24.246,14.702
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_TUNC.mseed,quakeml:eu.emsc/event/20230206_0000472,TUNC,KO,,HNE,strong_motion,0.00043,0.0415,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00043,0.00061,0.00137,0.00068,0.00012,4e-06,0.0305,43.52,1.252,4.658
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_GAZ.mseed,quakeml:eu.emsc/event/20230301_0000077,GAZ,KO,,HHE,broadband,0.00031,0.0196,4.25,2023-03-01T07:21:04.940000Z,,0.039,,100.0,210.0,0,0.0,False,True,True,False,True,,0.00051,0.00076,0.00047,0.00037,6e-05,1e-06,0.0183,31.57,2.695,8.898
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_GURO.mseed,quakeml:eu.emsc/event/20230301_0000077,GURO,KO,,HHE,broadband,0.0,0.0017,,,,,,100.0,210.0,0,0.0,False,True,True,False,False,,0.0,0.0,1e-05,0.0,0.0,0.0,0.0008,169.74,1.514,18.422
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_KARO.mseed,quakeml:eu.emsc/event/20230301_0000077,KARO,KO,,HHE,broadband,1e-05,0.0005,,,,,,100.0,210.0,0,0.0,False,True,True,False,False,,3e-05,2e-05,1e-05,1e-05,0.0,0.0,0.0012,159.0,11.509,13.364
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_KHMN.mseed,quakeml:eu.emsc/event/20230301_0000077,KHMN,KO,,HNE,strong_motion,0.00029,0.0193,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00053,0.0006,0.00032,0.00025,7e-05,2e-06,0.0234,48.73,32.408,13.544
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_KRTS.mseed,quakeml:eu.emsc/event/20230301_0000077,KRTS,KO,,HNE,strong_motion,0.00125,0.0494,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00231,0.00494,0.00153,0.00031,6e-05,2.9e-05,0.0693,22.69,4.576,8.826
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_URFA.mseed,quakeml:eu.emsc/event/20230301_0000077,URFA,KO,,HHE,broadband,9e-05,0.0077,8.54,2023-03-01T07:21:12.190000Z,2023-03-01T07:21:43.250000Z,0.192,0.185,100.0,210.0,0,0.0,False,True,True,False,True,,0.0002,0.0003,0.00011,0.00012,4e-05,0.0,0.0095,58.92,0.871,7.953
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_AKDM.mseed,quakeml:eu.emsc/event/20230913_0000147,AKDM,KO,,HHE,broadband,1e-05,0.0004,,,,,,100.0,107.75,0,0.0,False,True,True,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.002,178.45,30.089,32.856
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_DYBB.mseed,quakeml:eu.emsc/event/20230913_0000147,DYBB,KO,,HHE,broadband,2e-05,0.0008,,,,,,100.0,210.0,0,0.0,False,True,True,False,False,,3e-05,5e-05,2e-05,1e-05,0.0,0.0,0.0018,122.19,4.533,10.993
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_GURO.mseed,quakeml:eu.emsc/event/20230913_0000147,GURO,KO,,HHE,broadband,0.0,0.0278,,,,,,100.0,210.0,0,0.0,False,True,True,False,False,,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0006,56.51,3.028,9.745
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_KARO.mseed,quakeml:eu.emsc/event/20230913_0000147,KARO,KO,,HHE,broadband,1e-05,0.0008,,,,,,100.0,210.0,0,0.0,False,True,True,False,False,,1e-05,0.0,0.0,0.0,0.0,0.0,0.003,174.31,26.051,27.157
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_MAZI.mseed,quakeml:eu.emsc/event/20230913_0000147,MAZI,KO,,HHE,broadband,8e-05,0.0086,22.95,2023-09-13T20:41:06.850000Z,,0.468,,100.0,210.0,0,0.0,False,True,True,False,True,,0.0002,0.00021,7e-05,1e-05,0.0,0.0,0.0056,35.08,2.586,13.256
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_SVAN.mseed,quakeml:eu.emsc/event/20230913_0000147,SVAN,KO,,HHE,broadband,1e-05,0.0004,,,,,,100.0,210.0,0,0.0,False,True,True,False,False,,1e-05,2e-05,1e-05,0.0,0.0,0.0,0.0032,180.78,6.343,21.706
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_URFA.mseed,quakeml:eu.emsc/event/20230913_0000147,URFA,KO,,HHE,broadband,3e-05,0.0043,5.25,2023-09-13T20:41:43.100000Z,,0.118,,100.0,210.0,0,0.0,False,True,True,False,True,,7e-05,9e-05,3e-05,1e-05,0.0,0.0,0.0023,40.99,7.347,11.718
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_VRTB.mseed,quakeml:eu.emsc/event/20230913_0000147,VRTB,KO,,HHE,broadband,1e-05,0.0003,,,,,,100.0,210.0,0,0.0,False,True,True,False,False,,1e-05,0.0,0.0,0.0,0.0,0.0,0.0007,168.66,45.188,25.082
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_BOTS.mseed,quakeml:eu.emsc/event/20250423_0000296,BOTS,KO,,HNE,strong_motion,0.00341,0.1602,-0.76,2025-04-23T09:51:36.500000Z,2025-04-23T09:52:58.220000Z,0.065,0.006,100.0,210.0,0,0.0,False,True,True,True,True,,0.00497,0.00135,0.00043,0.00031,0.00056,3.2e-05,0.0961,68.14,0.19,19.694
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_BUYK.mseed,quakeml:eu.emsc/event/20250423_0000296,BUYK,KO,,HNE,strong_motion,0.01083,0.7886,18.05,2025-04-23T09:51:26.000000Z,,0.541,,100.0,105.99,13,0.2453,False,True,True,False,False,has_gaps,0.02192,0.01984,0.00247,0.00137,0.00096,0.000301,0.2,30.94,6.238,12.117
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_GUZE.mseed,quakeml:eu.emsc/event/20250423_0000296,GUZE,KO,,HNE,strong_motion,0.02022,0.9185,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.05814,0.04773,0.01249,0.00246,0.00296,0.001716,0.4539,17.06,4.909,15.789
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_SILV.mseed,quakeml:eu.emsc/event/20250423_0000296,SILV,KO,,HNE,strong_motion,0.00692,0.3243,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.01627,0.01637,0.0039,0.00196,0.00202,0.000291,0.2613,65.51,0.21,8.953
data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_SINB.mseed,quakeml:eu.emsc/event/20250423_0000296,SINB,KO,,HNE,strong_motion,0.01907,0.5312,21.16,2025-04-23T09:51:25.760000Z,2025-04-23T09:52:32.120000Z,0.552,0.011,100.0,129.78,0,0.0,False,True,True,True,True,,0.05496,0.03526,0.00457,0.00153,0.00244,0.000949,0.3788,52.91,0.229,8.881
data/processed/waveforms/smi-c-ISC-s-evid-e-12702302_BALB.mseed,smi:ISC/evid=12702302,BALB,KO,,BHE,broadband,1e-05,0.0019,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,1e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0014,92.74,0.933,4.371
data/processed/waveforms/smi-c-ISC-s-evid-e-12702302_ELL.mseed,smi:ISC/evid=12702302,ELL,KO,,BHE,broadband,1e-05,0.0014,,,,,,50.0,209.98,0,0.0,False,True,True,False,False,,1e-05,1e-05,1e-05,2e-05,1e-05,0.0,0.0013,101.36,0.686,7.735
data/processed/waveforms/smi-c-ISC-s-evid-e-12702302_KULA.mseed,smi:ISC/evid=12702302,KULA,KO,,BHE,broadband,1e-05,0.0008,,,,,,50.0,209.98,0,0.0,False,True,True,False,False,,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0008,79.86,0.7,4.715
data/processed/waveforms/smi-c-ISC-s-evid-e-12702302_YER.mseed,smi:ISC/evid=12702302,YER,KO,,BHE,broadband,4e-05,0.0028,-1.08,2009-03-02T22:03:08.740000Z,,0.026,,50.0,209.98,0,0.0,False,True,True,False,True,,7e-05,0.00011,4e-05,3e-05,1e-05,0.0,0.0032,46.66,3.562,6.471
data/processed/waveforms/smi-c-ISC-s-evid-e-17507250_AGRB.mseed,smi:ISC/evid=17507250,AGRB,KO,,BHE,broadband,0.00076,0.0499,1.38,2011-10-23T10:53:52.240000Z,,0.031,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00109,0.0034,0.00091,0.00069,0.0002,1.8e-05,0.097,133.9,1.681,4.79
data/processed/waveforms/smi-c-ISC-s-evid-e-17507250_CUKT.mseed,smi:ISC/evid=17507250,CUKT,KO,,BHE,broadband,0.00025,0.0494,6.73,2011-10-23T10:53:03.540000Z,2011-10-23T10:54:17.680000Z,0.141,0.028,50.0,210.0,0,0.0,False,True,True,False,True,,0.00029,0.00035,0.0009,0.00045,0.00014,5e-06,0.0537,116.44,1.352,3.363
data/processed/waveforms/smi-c-ISC-s-evid-e-17507250_SVAN.mseed,smi:ISC/evid=17507250,SVAN,KO,,BHE,broadband,0.0001,0.0421,1.13,2011-10-23T10:53:06.480000Z,,0.009,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00012,0.00015,0.00029,0.00019,0.0001,1e-06,0.0188,130.64,0.119,2.827
data/processed/waveforms/smi-c-ISC-s-evid-e-17507250_VRTB.mseed,smi:ISC/evid=17507250,VRTB,KO,,BHE,broadband,0.00032,0.1418,3.0,2011-10-23T10:53:08.880000Z,2011-10-23T10:55:24.680000Z,0.086,0.028,50.0,210.0,2,0.0571,False,True,True,False,False,has_gaps,0.00029,0.00026,0.00048,0.00065,0.00052,8e-06,0.0754,171.98,0.181,10.042
data/processed/waveforms/smi-c-ISC-s-evid-e-602825626_AGRB.mseed,smi:ISC/evid=602825626,AGRB,KO,,BHE,broadband,0.00013,0.0107,5.86,2011-10-24T06:46:57.940000Z,2011-10-24T06:47:00.200000Z,0.142,0.028,50.0,209.98,0,0.0,False,True,True,False,True,,0.00023,0.00039,0.00018,0.00017,7e-05,1e-06,0.015,145.66,1.167,5.034
data/processed/waveforms/smi-c-ISC-s-evid-e-602825626_CUKT.mseed,smi:ISC/evid=602825626,CUKT,KO,,BHE,broadband,8e-05,0.01,0.84,2011-10-24T06:47:38.560000Z,,0.008,,50.0,209.98,0,0.0,False,True,True,False,True,,8e-05,9e-05,0.00021,0.0002,6e-05,0.0,0.0153,168.28,0.924,11.655
data/processed/waveforms/smi-c-ISC-s-evid-e-602825626_SVAN.mseed,smi:ISC/evid=602825626,SVAN,KO,,BHE,broadband,1e-05,0.0033,1.21,2011-10-24T06:47:19.180000Z,2011-10-24T06:47:44.440000Z,0.011,0.062,50.0,209.98,0,0.0,False,True,True,False,True,,2e-05,2e-05,4e-05,5e-05,2e-05,0.0,0.0022,133.74,0.781,5.382
