event_id,station,network,location,channel_used,instrument_type_used,event_latitude,event_longitude,depth_km,station_latitude,station_longitude,epicentral_distance_km,hypocentral_distance_km,magnitude,mag_type,mw_estimate,time_utc,pga_g,pgv_cms,snr_db,vs30_ms,nehrp_site_class,has_strong_motion,sa_g_0_1s,sa_g_0_2s,sa_g_0_5s,sa_g_1_0s,sa_g_2_0s,arias_intensity_ms,cav_ms,duration_5_95_sec,fas_dominant_freq_hz,fas_mean_freq_hz,p_pick_time,s_pick_time,p_pick_confidence,s_pick_confidence,response_removed_ok,usable_for_engineering,usable_for_phase_picking,qc_flags,file
quakeml:eu.emsc/event/20230206_0000015,GURO,KO,,HHE,broadband,37.35,41.77,10.0,38.5509,42.0322,135.5,135.87,5.0,mb,,2023-02-06 01:47:46.700000+00:00,0.00028,0.0255,3.13,559.0,C,False,0.0005,0.001,0.00026,5e-05,3e-05,1e-06,0.0204,109.38,3.871,6.751,2023-02-06T01:48:25.160000Z,2023-02-06T01:50:22.110000Z,0.077,0.041,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_GURO.mseed
quakeml:eu.emsc/event/20230206_0000015,AKDM,KO,,HHE,broadband,37.35,41.77,10.0,38.3285,42.98,152.08,152.41,5.0,mb,,2023-02-06 01:47:46.700000+00:00,6e-05,0.0632,3.03,353.0,D,False,7e-05,0.00011,0.00012,5e-05,3e-05,0.0,0.0089,179.07,0.1,7.041,2023-02-06T01:47:48.750000Z,2023-02-06T01:49:22.210000Z,0.069,0.033,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_AKDM.mseed
quakeml:eu.emsc/event/20230206_0000015,VRTB,KO,,HHE,broadband,37.35,41.77,10.0,39.1603,41.4558,203.16,203.41,5.0,mb,,2023-02-06 01:47:46.700000+00:00,0.00012,0.1269,7.15,555.0,C,False,0.00012,0.00018,0.00036,0.00021,0.00019,1e-06,0.0288,160.2,0.229,3.314,2023-02-06T01:47:49.610000Z,2023-02-06T01:48:12.860000Z,0.114,0.008,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_VRTB.mseed
quakeml:eu.emsc/event/20230206_0000015,MLAZ,KO,,HHE,broadband,37.35,41.77,10.0,39.141,42.5496,210.46,210.7,5.0,mb,,2023-02-06 01:47:46.700000+00:00,6e-05,0.0361,7.83,386.0,C,False,6e-05,7e-05,0.00016,8e-05,6e-05,0.0,0.0156,162.43,0.086,3.602,2023-02-06T01:47:49.900000Z,2023-02-06T01:47:59.150000Z,0.088,0.0,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000015_MLAZ.mseed
quakeml:eu.emsc/event/20230206_0000019,KIZT,KO,,HHE,broadband,38.79,32.06,10.0,38.8808,31.883,18.36,20.91,5.0,m,,2023-02-06 01:59:17+00:00,2e-05,0.0137,6.23,577.0,C,False,2e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0053,183.02,0.086,25.765,2023-02-06T01:59:17.710000Z,2023-02-06T01:59:36.900000Z,0.054,0.041,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_KIZT.mseed
quakeml:eu.emsc/event/20230206_0000019,LADK,KO,,HHE,broadband,38.79,32.06,10.0,38.1999,32.3648,70.77,71.47,5.0,m,,2023-02-06 01:59:17+00:00,1e-05,0.0085,8.23,438.0,C,False,1e-05,1e-05,2e-05,1e-05,1e-05,0.0,0.0028,169.08,0.09,9.001,2023-02-06T01:59:35.530000Z,2023-02-06T01:59:58.390000Z,0.157,0.009,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_LADK.mseed
quakeml:eu.emsc/event/20230206_0000019,CHBY,KO,,HHE,broadband,38.79,32.06,10.0,38.5823,32.8902,75.67,76.33,5.0,m,,2023-02-06 01:59:17+00:00,0.00017,0.0228,1.64,334.0,D,False,3e-05,1e-05,4e-05,3e-05,1e-05,1e-06,0.0227,174.02,24.023,28.897,2023-02-06T02:00:42.610000Z,2023-02-06T02:01:43.730000Z,0.033,0.126,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_CHBY.mseed
quakeml:eu.emsc/event/20230206_0000019,BLVD,KO,,HHE,broadband,38.79,32.06,10.0,38.7946,31.095,83.64,84.24,5.0,m,,2023-02-06 01:59:17+00:00,1e-05,0.0296,4.36,504.0,C,False,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0029,167.5,0.062,25.436,2023-02-06T01:59:47.810000Z,2023-02-06T02:01:13.490000Z,0.026,0.074,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_BLVD.mseed
quakeml:eu.emsc/event/20230206_0000019,POLA,KO,,HHE,broadband,38.79,32.06,10.0,39.7005,32.1677,101.67,102.16,5.0,m,,2023-02-06 01:59:17+00:00,5e-05,0.0017,,580.0,C,False,2e-05,1e-05,3e-05,3e-05,1e-05,0.0,0.0145,177.2,39.746,33.112,,,,,True,False,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_POLA.mseed
quakeml:eu.emsc/event/20230206_0000019,SDAG,KO,,HHE,broadband,38.79,32.06,10.0,38.4396,30.9175,106.64,107.11,5.0,m,,2023-02-06 01:59:17+00:00,2e-05,0.021,2.85,604.0,C,False,1e-05,1e-05,2e-05,2e-05,1e-05,0.0,0.0044,171.42,0.052,25.358,2023-02-06T01:59:19.090000Z,2023-02-06T01:59:35.550000Z,0.009,0.001,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_SDAG.mseed
quakeml:eu.emsc/event/20230206_0000019,ESKT,KO,,HNE,strong_motion,38.79,32.06,10.0,39.5212,30.8492,132.32,132.7,5.0,m,,2023-02-06 01:59:17+00:00,0.00041,0.017,,649.0,C,True,3e-05,2e-05,2e-05,1e-05,1e-05,0.000155,0.3895,144.55,49.96,43.184,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000019_ESKT.mseed
quakeml:eu.emsc/event/20230206_0000472,KHMN,KO,,HNE,strong_motion,37.6401,37.78,5.0,37.3916,37.1574,61.47,61.67,5.1,m,,2023-02-06 20:43:51.500000+00:00,0.00703,0.0782,,272.0,D,True,0.00507,0.00355,0.0017,0.00048,0.0001,0.000138,0.1669,176.46,16.218,17.22,,,,,True,True,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_KHMN.mseed
quakeml:eu.emsc/event/20230206_0000472,GAZ,KO,,HHE,broadband,37.6401,37.78,5.0,37.1721,37.2096,72.43,72.6,5.1,m,,2023-02-06 20:43:51.500000+00:00,0.00116,0.0665,20.05,347.0,D,False,0.00345,0.00135,0.00139,0.00056,0.00011,1.1e-05,0.0481,36.17,1.576,7.707,2023-02-06T20:44:19.220000Z,2023-02-06T20:44:34.030000Z,0.535,0.327,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_GAZ.mseed
quakeml:eu.emsc/event/20230206_0000472,KMRS,KO,,HHE,broadband,37.6401,37.78,5.0,37.5087,36.9,78.92,79.08,5.1,m,,2023-02-06 20:43:51.500000+00:00,0.00283,0.1479,26.76,314.0,D,False,0.00433,0.00866,0.0039,0.0009,0.00043,8.8e-05,0.0972,12.37,3.843,6.063,2023-02-06T20:44:11.060000Z,,0.563,,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_KMRS.mseed
quakeml:eu.emsc/event/20230206_0000472,TUNC,KO,,HNE,strong_motion,37.6401,37.78,5.0,39.6942,37.5388,229.36,229.41,5.1,m,,2023-02-06 20:43:51.500000+00:00,0.00043,0.0415,,558.0,C,True,0.00043,0.00061,0.00137,0.00068,0.00012,4e-06,0.0305,43.52,1.252,4.658,,,,,True,True,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_TUNC.mseed
quakeml:eu.emsc/event/20230206_0000472,KRTS,KO,,HNE,strong_motion,37.6401,37.78,5.0,36.573,35.375,244.05,244.1,5.1,m,,2023-02-06 20:43:51.500000+00:00,0.00017,0.0179,,313.0,D,True,0.00028,0.00067,0.0003,0.00011,5e-05,2e-06,0.0306,118.46,24.246,14.702,,,,,True,True,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_KRTS.mseed
quakeml:eu.emsc/event/20230206_0000472,CMRD,KO,,HNE,strong_motion,37.6401,37.78,5.0,37.6623,34.9902,245.61,245.66,5.1,m,,2023-02-06 20:43:51.500000+00:00,0.00021,0.0204,0.98,426.0,C,True,0.0003,0.00057,0.00037,0.00024,7e-05,1e-06,0.0288,146.25,49.693,13.963,2023-02-06T20:44:28.470000Z,,0.017,,True,True,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230206_0000472_CMRD.mseed
quakeml:eu.emsc/event/20230301_0000077,URFA,KO,,HHE,broadband,36.34,38.95,106.0,37.4409,38.8213,122.95,162.34,4.9,m,,2023-03-01 07:19:52.500000+00:00,9e-05,0.0077,8.54,364.0,C,False,0.0002,0.0003,0.00011,0.00012,4e-05,0.0,0.0095,58.92,0.871,7.953,2023-03-01T07:21:12.190000Z,2023-03-01T07:21:43.250000Z,0.192,0.185,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_URFA.mseed
quakeml:eu.emsc/event/20230301_0000077,GAZ,KO,,HHE,broadband,36.34,38.95,106.0,37.1721,37.2096,180.55,209.37,4.9,m,,2023-03-01 07:19:52.500000+00:00,0.00031,0.0196,4.25,347.0,D,False,0.00051,0.00076,0.00047,0.00037,6e-05,1e-06,0.0183,31.57,2.695,8.898,2023-03-01T07:21:04.940000Z,,0.039,,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_GAZ.mseed
quakeml:eu.emsc/event/20230301_0000077,KHMN,KO,,HNE,strong_motion,36.34,38.95,106.0,37.3916,37.1574,197.74,224.36,4.9,m,,2023-03-01 07:19:52.500000+00:00,0.00029,0.0193,,272.0,D,True,0.00053,0.0006,0.00032,0.00025,7e-05,2e-06,0.0234,48.73,32.408,13.544,,,,,True,True,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_KHMN.mseed
quakeml:eu.emsc/event/20230301_0000077,KRTS,KO,,HNE,strong_motion,36.34,38.95,106.0,36.573,35.375,320.76,337.82,4.9,m,,2023-03-01 07:19:52.500000+00:00,0.00125,0.0494,,313.0,D,True,0.00231,0.00494,0.00153,0.00031,6e-05,2.9e-05,0.0693,22.69,4.576,8.826,,,,,True,True,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_KRTS.mseed
quakeml:eu.emsc/event/20230301_0000077,GURO,KO,,HHE,broadband,36.34,38.95,106.0,38.5509,42.0322,366.67,381.68,4.9,m,,2023-03-01 07:19:52.500000+00:00,0.0,0.0017,,559.0,C,False,0.0,0.0,1e-05,0.0,0.0,0.0,0.0008,169.74,1.514,18.422,,,,,True,False,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_GURO.mseed
quakeml:eu.emsc/event/20230301_0000077,KARO,KO,,HHE,broadband,36.34,38.95,106.0,39.3089,41.0493,378.1,392.68,4.9,m,,2023-03-01 07:19:52.500000+00:00,1e-05,0.0005,,548.0,C,False,3e-05,2e-05,1e-05,1e-05,0.0,0.0,0.0012,159.0,11.509,13.364,,,,,True,False,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230301_0000077_KARO.mseed
quakeml:eu.emsc/event/20230913_0000147,MAZI,KO,,HHE,broadband,36.5564,40.496,10.0,37.4593,40.4465,100.49,100.99,4.5,m,,2023-09-13 20:40:51.751937+00:00,8e-05,0.0086,22.95,542.0,C,False,0.0002,0.00021,7e-05,1e-05,0.0,0.0,0.0056,35.08,2.586,13.256,2023-09-13T20:41:06.850000Z,,0.468,,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_MAZI.mseed
quakeml:eu.emsc/event/20230913_0000147,DYBB,KO,,HHE,broadband,36.5564,40.496,10.0,37.9532,40.1393,158.49,158.81,4.5,m,,2023-09-13 20:40:51.751937+00:00,2e-05,0.0008,,371.0,C,False,3e-05,5e-05,2e-05,1e-05,0.0,0.0,0.0018,122.19,4.533,10.993,,,,,True,False,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_DYBB.mseed
quakeml:eu.emsc/event/20230913_0000147,URFA,KO,,HHE,broadband,36.5564,40.496,10.0,37.4409,38.8213,178.3,178.58,4.5,m,,2023-09-13 20:40:51.751937+00:00,3e-05,0.0043,5.25,364.0,C,False,7e-05,9e-05,3e-05,1e-05,0.0,0.0,0.0023,40.99,7.347,11.718,2023-09-13T20:41:43.100000Z,,0.118,,True,False,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_URFA.mseed
quakeml:eu.emsc/event/20230913_0000147,SVAN,KO,,HHE,broadband,36.5564,40.496,10.0,38.1511,41.1984,187.88,188.15,4.5,m,,2023-09-13 20:40:51.751937+00:00,1e-05,0.0004,,571.0,C,False,1e-05,2e-05,1e-05,0.0,0.0,0.0,0.0032,180.78,6.343,21.706,,,,,True,False,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_SVAN.mseed
quakeml:eu.emsc/event/20230913_0000147,GURO,KO,,HHE,broadband,36.5564,40.496,10.0,38.5509,42.0322,259.84,260.03,4.5,m,,2023-09-13 20:40:51.751937+00:00,0.0,0.0278,,559.0,C,False,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0006,56.51,3.028,9.745,,,,,True,False,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_GURO.mseed
quakeml:eu.emsc/event/20230913_0000147,AKDM,KO,,HHE,broadband,36.5564,40.496,10.0,38.3285,42.98,294.8,294.97,4.5,m,,2023-09-13 20:40:51.751937+00:00,1e-05,0.0004,,353.0,D,False,0.0,0.0,0.0,0.0,0.0,0.0,0.002,178.45,30.089,32.856,,,,,True,False,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_AKDM.mseed
quakeml:eu.emsc/event/20230913_0000147,VRTB,KO,,HHE,broadband,36.5564,40.496,10.0,39.1603,41.4558,301.55,301.72,4.5,m,,2023-09-13 20:40:51.751937+00:00,1e-05,0.0003,,555.0,C,False,1e-05,0.0,0.0,0.0,0.0,0.0,0.0007,168.66,45.188,25.082,,,,,True,False,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_VRTB.mseed
quakeml:eu.emsc/event/20230913_0000147,KARO,KO,,HHE,broadband,36.5564,40.496,10.0,39.3089,41.0493,309.88,310.04,4.5,m,,2023-09-13 20:40:51.751937+00:00,1e-05,0.0008,,548.0,C,False,1e-05,0.0,0.0,0.0,0.0,0.0,0.003,174.31,26.051,27.157,,,,,True,False,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20230913_0000147_KARO.mseed
quakeml:eu.emsc/event/20250423_0000296,GUZE,KO,,HNE,strong_motion,40.8443,28.3263,5.4,40.9998,28.5074,23.03,23.65,5.3,mw,5.3,2025-04-23 09:51:18.210000+00:00,0.02022,0.9185,,398.0,C,True,0.05814,0.04773,0.01249,0.00246,0.00296,0.001716,0.4539,17.06,4.909,15.789,,,,,True,True,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_GUZE.mseed
quakeml:eu.emsc/event/20250423_0000296,SINB,KO,,HNE,strong_motion,40.8443,28.3263,5.4,40.9998,28.5392,24.88,25.46,5.3,mw,5.3,2025-04-23 09:51:18.210000+00:00,0.01907,0.5312,21.16,466.0,C,True,0.05496,0.03526,0.00457,0.00153,0.00244,0.000949,0.3788,52.91,0.229,8.881,2025-04-23T09:51:25.760000Z,2025-04-23T09:52:32.120000Z,0.552,0.011,True,True,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_SINB.mseed
quakeml:eu.emsc/event/20250423_0000296,SILV,KO,,HNE,strong_motion,40.8443,28.3263,5.4,41.0723,28.239,26.39,26.94,5.3,mw,5.3,2025-04-23 09:51:18.210000+00:00,0.00692,0.3243,,324.0,D,True,0.01627,0.01637,0.0039,0.00196,0.00202,0.000291,0.2613,65.51,0.21,8.953,,,,,True,True,False,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_SILV.mseed
quakeml:eu.emsc/event/20250423_0000296,BUYK,KO,,HNE,strong_motion,40.8443,28.3263,5.4,41.0168,28.5828,28.85,29.35,5.3,mw,5.3,2025-04-23 09:51:18.210000+00:00,0.01083,0.7886,18.05,245.0,D,True,0.02192,0.01984,0.00247,0.00137,0.00096,0.000301,0.2,30.94,6.238,12.117,2025-04-23T09:51:26.000000Z,,0.541,,True,False,False,has_gaps,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_BUYK.mseed
quakeml:eu.emsc/event/20250423_0000296,BOTS,KO,,HNE,strong_motion,40.8443,28.3263,5.4,40.9902,27.981,33.24,33.68,5.3,mw,5.3,2025-04-23 09:51:18.210000+00:00,0.00341,0.1602,-0.76,600.0,C,True,0.00497,0.00135,0.00043,0.00031,0.00056,3.2e-05,0.0961,68.14,0.19,19.694,2025-04-23T09:51:36.500000Z,2025-04-23T09:52:58.220000Z,0.065,0.006,True,True,True,,data/processed/waveforms/quakeml-c-eu.emsc-s-event-s-20250423_0000296_BOTS.mseed
smi:ISC/evid=12702302,YER,KO,,BHE,broadband,36.6794,26.5933,17.4298,37.1336,28.284,158.58,159.53,4.56,mb,,2009-03-02 22:02:07.310000+00:00,4e-05,0.0028,-1.08,494.0,C,False,7e-05,0.00011,4e-05,3e-05,1e-05,0.0,0.0032,46.66,3.562,6.471,2009-03-02T22:03:08.740000Z,,0.026,,True,False,True,,data/processed/waveforms/smi-c-ISC-s-evid-e-12702302_YER.mseed
smi:ISC/evid=12702302,KULA,KO,,BHE,broadband,36.6794,26.5933,17.4298,38.5145,28.6607,273.5,274.05,4.56,mb,,2009-03-02 22:02:07.310000+00:00,1e-05,0.0008,,515.0,C,False,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0008,79.86,0.7,4.715,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-12702302_KULA.mseed
smi:ISC/evid=12702302,ELL,KO,,BHE,broadband,36.6794,26.5933,17.4298,36.7483,29.9085,295.59,296.1,4.56,mb,,2009-03-02 22:02:07.310000+00:00,1e-05,0.0014,,900.0,B,False,1e-05,1e-05,1e-05,2e-05,1e-05,0.0,0.0013,101.36,0.686,7.735,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-12702302_ELL.mseed
smi:ISC/evid=12702302,BALB,KO,,BHE,broadband,36.6794,26.5933,17.4298,39.6507,27.8642,348.56,349.0,4.56,mb,,2009-03-02 22:02:07.310000+00:00,1e-05,0.0019,,463.0,C,True,1e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0014,92.74,0.933,4.371,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-12702302_BALB.mseed
smi:ISC/evid=17507250,AGRB,KO,,BHE,broadband,38.5001,43.1356,15.0,39.5755,42.992,120.22,121.15,4.54,mb,,2011-10-23 10:52:53.920000+00:00,0.00076,0.0499,1.38,474.0,C,False,0.00109,0.0034,0.00091,0.00069,0.0002,1.8e-05,0.097,133.9,1.681,4.79,2011-10-23T10:53:52.240000Z,,0.031,,True,False,True,,data/processed/waveforms/smi-c-ISC-s-evid-e-17507250_AGRB.mseed
smi:ISC/evid=17507250,CUKT,KO,,BHE,broadband,38.5001,43.1356,15.0,37.2473,43.6077,145.34,146.11,4.54,mb,,2011-10-23 10:52:53.920000+00:00,0.00025,0.0494,6.73,900.0,B,True,0.00029,0.00035,0.0009,0.00045,0.00014,5e-06,0.0537,116.44,1.352,3.363,2011-10-23T10:53:03.540000Z,2011-10-23T10:54:17.680000Z,0.141,0.028,True,False,True,,data/processed/waveforms/smi-c-ISC-s-evid-e-17507250_CUKT.mseed
smi:ISC/evid=17507250,VRTB,KO,,BHE,broadband,38.5001,43.1356,15.0,39.1603,41.4558,162.97,163.66,4.54,mb,,2011-10-23 10:52:53.920000+00:00,0.00032,0.1418,3.0,555.0,C,False,0.00029,0.00026,0.00048,0.00065,0.00052,8e-06,0.0754,171.98,0.181,10.042,2011-10-23T10:53:08.880000Z,2011-10-23T10:55:24.680000Z,0.086,0.028,True,False,False,has_gaps,data/processed/waveforms/smi-c-ISC-s-evid-e-17507250_VRTB.mseed
smi:ISC/evid=17507250,SVAN,KO,,BHE,broadband,38.5001,43.1356,15.0,38.1511,41.1984,173.38,174.03,4.54,mb,,2011-10-23 10:52:53.920000+00:00,0.0001,0.0421,1.13,571.0,C,False,0.00012,0.00015,0.00029,0.00019,0.0001,1e-06,0.0188,130.64,0.119,2.827,2011-10-23T10:53:06.480000Z,,0.009,,True,False,True,,data/processed/waveforms/smi-c-ISC-s-evid-e-17507250_SVAN.mseed
smi:ISC/evid=602825626,AGRB,KO,,BHE,broadband,38.7048,43.1414,14.5252,39.5755,42.992,97.67,98.74,4.67,mb,,2011-10-24 06:44:57.630000+00:00,0.00013,0.0107,5.86,474.0,C,False,0.00023,0.00039,0.00018,0.00017,7e-05,1e-06,0.015,145.66,1.167,5.034,2011-10-24T06:46:57.940000Z,2011-10-24T06:47:00.200000Z,0.142,0.028,True,False,True,,data/processed/waveforms/smi-c-ISC-s-evid-e-602825626_AGRB.mseed
smi:ISC/evid=602825626,VRTB,KO,,BHE,broadband,38.7048,43.1414,14.5252,39.1603,41.4558,154.34,155.02,4.67,mb,,2011-10-24 06:44:57.630000+00:00,7e-05,0.0148,5.59,555.0,C,False,7e-05,8e-05,0.00011,0.00016,8e-05,0.0,0.0121,170.48,1.052,8.058,2011-10-24T06:47:43.920000Z,,0.024,,True,False,True,,data/processed/waveforms/smi-c-ISC-s-evid-e-602825626_VRTB.mseed
smi:ISC/evid=602825626,CUKT,KO,,BHE,broadband,38.7048,43.1414,14.5252,37.2473,43.6077,167.14,167.77,4.67,mb,,2011-10-24 06:44:57.630000+00:00,8e-05,0.01,0.84,900.0,B,True,8e-05,9e-05,0.00021,0.0002,6e-05,0.0,0.0153,168.28,0.924,11.655,2011-10-24T06:47:38.560000Z,,0.008,,True,False,True,,data/processed/waveforms/smi-c-ISC-s-evid-e-602825626_CUKT.mseed
smi:ISC/evid=602825626,SVAN,KO,,BHE,broadband,38.7048,43.1414,14.5252,38.1511,41.1984,180.1,180.68,4.67,mb,,2011-10-24 06:44:57.630000+00:00,1e-05,0.0033,1.21,571.0,C,False,2e-05,2e-05,4e-05,5e-05,2e-05,0.0,0.0022,133.74,0.781,5.382,2011-10-24T06:47:19.180000Z,2011-10-24T06:47:44.440000Z,0.011,0.062,True,False,True,,data/processed/waveforms/smi-c-ISC-s-evid-e-602825626_SVAN.mseed
smi:ISC/evid=606441310,VRTB,KO,,BHE,broadband,39.025,41.538,15.0,39.1603,41.4558,16.63,22.4,5.3,mw,5.3,2014-03-08 23:19:56.400000+00:00,0.0,0.0002,,555.0,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,178.72,0.195,8.823,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606441310_VRTB.mseed
smi:ISC/evid=606441310,KARO,KO,,HHE,broadband,39.025,41.538,15.0,39.3089,41.0493,52.65,54.75,5.3,mw,5.3,2014-03-08 23:19:56.400000+00:00,1e-05,0.0002,,548.0,C,False,2e-05,0.0,0.0,0.0,0.0,0.0,0.0004,20.23,22.318,19.088,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606441310_KARO.mseed
smi:ISC/evid=606441310,GURO,KO,,HHE,broadband,39.025,41.538,15.0,38.5509,42.0322,67.93,69.57,5.3,mw,5.3,2014-03-08 23:19:56.400000+00:00,0.0,0.0045,,559.0,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,207.81,0.005,8.505,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606441310_GURO.mseed
smi:ISC/evid=606441310,BNGB,KO,,BHE,broadband,39.025,41.538,15.0,38.9913,40.6792,74.3,75.8,5.3,mw,5.3,2014-03-08 23:19:56.400000+00:00,0.0,0.0001,,603.0,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,188.84,21.307,16.978,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606441310_BNGB.mseed
smi:ISC/evid=606444276,KARO,KO,,HHE,broadband,39.028,41.07,17.6,39.3089,41.0493,31.29,35.9,4.7,mw,4.7,2014-05-09 09:17:50.100000+00:00,4e-05,0.0007,,548.0,C,False,0.00013,2e-05,0.0,0.0,0.0,0.0,0.0041,157.8,24.494,15.44,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606444276_KARO.mseed
smi:ISC/evid=606444276,BNGB,KO,,BHE,broadband,39.028,41.07,17.6,38.9913,40.6792,34.01,38.29,4.7,mw,4.7,2014-05-09 09:17:50.100000+00:00,2e-05,0.0002,,603.0,C,False,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0003,14.48,16.003,14.14,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606444276_BNGB.mseed
smi:ISC/evid=606444276,VRTB,KO,,BHE,broadband,39.028,41.07,17.6,39.1603,41.4558,36.4,40.43,4.7,mw,4.7,2014-05-09 09:17:50.100000+00:00,4e-05,0.0005,,555.0,C,False,3e-05,2e-05,0.0,0.0,0.0,0.0,0.0014,26.8,12.937,13.097,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606444276_VRTB.mseed
smi:ISC/evid=606444276,YEDI,KO,,BHE,broadband,39.028,41.07,17.6,39.4377,40.5443,64.23,66.6,4.7,mw,4.7,2014-05-09 09:17:50.100000+00:00,3e-05,0.0006,,833.0,B,False,4e-05,1e-05,0.0,0.0,0.0,0.0,0.0016,132.74,14.156,12.735,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606444276_YEDI.mseed
smi:ISC/evid=606444767,VANB,KO,,HHE,broadband,38.696,43.126,6.8,38.509,43.4056,31.98,32.69,4.8,mw,4.8,2014-05-21 00:29:04.900000+00:00,0.0,0.0002,,548.0,C,False,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001,162.36,1.49,11.208,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606444767_VANB.mseed
smi:ISC/evid=606444767,ERCV,KO,,HNN,strong_motion,38.696,43.126,6.8,39.0198,43.3381,40.42,40.99,4.8,mw,4.8,2014-05-21 00:29:04.900000+00:00,0.00028,0.035,,344.0,D,True,0.00073,8e-05,1e-05,1e-05,0.0,1e-06,0.0133,36.03,11.69,17.341,,,,,True,False,False,has_gaps,data/processed/waveforms/smi-c-ISC-s-evid-e-606444767_ERCV.mseed
smi:ISC/evid=606444767,AKDM,KO,,HHE,broadband,38.696,43.126,6.8,38.3285,42.98,42.79,43.33,4.8,mw,4.8,2014-05-21 00:29:04.900000+00:00,0.0,0.0004,,353.0,D,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,186.75,29.775,31.163,,,,,True,False,False,,data/processed/waveforms/smi-c-ISC-s-evid-e-606444767_AKDM.mseed
